
8.16181044057796E-02,0.074740599007717,7.95280676785611E-02,7.34712380302873E-02,9.01838302294652E-02,9.01838302294652E-02
8.44898409987161E-02,8.28790201844874E-02,8.14092912617572E-02,8.55047916945783E-02,9.59492501526429E-02,9.59492501526429E-02
7.43342625702479E-02,7.65756975155365E-02,7.22358168590088E-02,7.46012178289083E-02,8.71753740554359E-02,8.71753740554359E-02
7.04928435141051E-02,7.10813090875393E-02,7.22293072891494E-02,6.80114816174256E-02,7.44142418226035E-02,7.44142418226035E-02
7.47939947238403E-02,6.80983670612117E-02,7.45395622550688E-02,6.75661533457319E-02,6.91465021854509E-02,6.91465021854509E-02
8.13699847372235E-02,6.54849928531858E-02,6.54885578713063E-02,6.70814043327708E-02,7.99959120295281E-02,7.99959120295281E-02
7.28003170934689E-02,6.51140171541288E-02,6.23010440270171E-02,6.66689361054958E-02,7.76495050660691E-02,7.76495050660691E-02
6.40474512857945E-02,6.62333049569031E-02,6.35023221493117E-02,6.77394162745841E-02,7.15830469485339E-02,7.15830469485339E-02
6.68392816980027E-02,6.79172425282919E-02,6.56915689776493E-02,6.98035850696912E-02,7.14729350376314E-02,7.14729350376314E-02
6.98558862990912E-02,6.95907026611085E-02,6.71672339790237E-02,6.50228536203288E-02,7.11316720254164E-02,7.11316720254164E-02
7.26347564599458E-02,7.28599092702922E-02,0.069281214231121,6.34571582935737E-02,7.16352348097132E-02,7.16352348097132E-02
7.33989596155441E-02,7.49521271282322E-02,7.06064639747942E-02,6.55325842344782E-02,7.12439312552558E-02,7.12439312552558E-02
6.72740301405654E-02,6.64358350407267E-02,6.58900064040876E-02,5.95423600564256E-02,0.063447086080097,0.063447086080097
6.80305922350121E-02,0.064203659034507,5.94635209055119E-02,6.22113140769374E-02,6.44435434082704E-02,6.44435434082704E-02
0.073360554701964,0.068597381322651,5.94575640545769E-02,6.93644050769011E-02,7.03343890420272E-02,7.03343890420272E-02
7.45798934354328E-02,7.30258820356407E-02,7.28476812078429E-02,6.93803410302946E-02,6.99582502874861E-02,6.99582502874861E-02
6.81953248349237E-02,6.99602727807597E-02,7.03226339659876E-02,6.49671067034264E-02,6.79104309304988E-02,6.79104309304988E-02
6.32533042887341E-02,6.37922931179665E-02,0.061895999838635,0.061538581997004,0.064600352575571,0.064600352575571
6.53838849157053E-02,5.97926419164128E-02,5.94325532319023E-02,6.24376574870089E-02,6.06837770845815E-02,6.06837770845815E-02
6.10713391203077E-02,5.89933237711666E-02,5.91411885972848E-02,6.29302190840921E-02,5.86286735586637E-02,5.86286735586637E-02
6.04399364017253E-02,5.94939432837448E-02,5.96766795315292E-02,6.05573674130609E-02,6.18150273486201E-02,6.18150273486201E-02
6.41877340350776E-02,5.90423397452958E-02,5.93769563334495E-02,5.58762145209196E-02,6.67129932221459E-02,6.67129932221459E-02
5.89701737826344E-02,5.36573421412237E-02,5.51239505378387E-02,5.29506017147671E-02,5.86438945085423E-02,5.86438945085423E-02
5.67193373856551E-02,5.49427648656092E-02,5.49131778907857E-02,0.053909324722388,5.76969860882401E-02,5.76969860882401E-02
5.91768285793269E-02,6.08096402184719E-02,0.058407292323704,5.74807729663748E-02,6.23923454165947E-02,6.23923454165947E-02
6.34035397139206E-02,6.32426527816632E-02,6.13136587804044E-02,6.04820115527629E-02,6.23482088294511E-02,6.23482088294511E-02
6.17090030830949E-02,6.56362438689444E-02,6.02287686487649E-02,6.14210997030638E-02,0.063165491504853,0.063165491504853
5.77133174200519E-02,6.38662267116341E-02,5.66500195910293E-02,5.94132438636896E-02,6.22420807714965E-02,6.22420807714965E-02
5.58351377466886E-02,0.056445780579461,5.35404467557256E-02,5.51701292494628E-02,5.80050214778534E-02,5.80050214778534E-02
5.43571353129663E-02,5.56261527313197E-02,5.53257610554482E-02,5.39804125725264E-02,5.77421354140648E-02,5.77421354140648E-02
5.60859763465367E-02,5.80643022174511E-02,5.86251844291232E-02,5.50099394415132E-02,5.73403667262025E-02,5.73403667262025E-02
5.94803251702958E-02,6.04846619704422E-02,6.01713758624856E-02,5.63531045083991E-02,5.56799040924311E-02,5.56799040924311E-02
0.055286220838595,6.02404328828589E-02,5.61066357905765E-02,5.42685516963925E-02,5.69809977694329E-02,5.69809977694329E-02
5.32432115951747E-02,5.91764022851358E-02,5.39684624911712E-02,5.33143611315099E-02,5.70197189222359E-02,5.70197189222359E-02
5.41275339610345E-02,5.73946714564372E-02,5.40947570458907E-02,0.054233958371661,5.62112315389641E-02,5.62112315389641E-02
5.46178565299483E-02,5.45550709637969E-02,0.053393568423739,5.58946474485791E-02,5.71246296474892E-02,5.71246296474892E-02
5.81134709527702E-02,5.76286337913862E-02,5.50790095774158E-02,0.056580281201723,5.83447193699114E-02,5.83447193699114E-02
5.97780735495477E-02,6.01921158062481E-02,5.69579701999978E-02,5.63749721967325E-02,5.85262221253893E-02,5.85262221253893E-02
0.056091377659906,5.68049192292311E-02,0.056719612685799,5.58680633139676E-02,5.71284096268043E-02,5.71284096268043E-02
5.61178481490655E-02,5.89787654895099E-02,5.60544779396839E-02,5.59396744666888E-02,5.69141426603258E-02,5.69141426603258E-02
5.56452262716456E-02,5.92994358999123E-02,5.53412568894553E-02,5.50941824002755E-02,5.70855624680597E-02,5.70855624680597E-02
5.34001890701525E-02,5.55102610227798E-02,5.48267468662333E-02,5.36237619002651E-02,5.68164098772203E-02,5.68164098772203E-02
5.46593001005766E-02,5.58434928097958E-02,5.47048308078205E-02,5.56622231745367E-02,5.52957115322556E-02,5.52957115322556E-02
5.49067243044164E-02,5.60030688534529E-02,5.49532844067891E-02,5.54910569399308E-02,5.43727092775527E-02,5.43727092775527E-02
0.054549337257291,5.60770416915157E-02,5.55193556581971E-02,5.38474582942404E-02,5.45993482790325E-02,5.45993482790325E-02
0.056811746470277,5.84959170142641E-02,5.62985662539712E-02,5.52878927832346E-02,5.57471113943468E-02,5.57471113943468E-02
5.57787066350823E-02,0.056372628874569,5.44241672147809E-02,5.35343407514325E-02,5.56370570784365E-02,5.56370570784365E-02
5.43312729045377E-02,5.40893717982208E-02,5.26339889687164E-02,5.19571346234069E-02,5.54851792561791E-02,5.54851792561791E-02
5.59688400144823E-02,5.66802139828339E-02,5.38372595481221E-02,0.054435968311188,5.66367737618187E-02,5.66367737618187E-02
5.51042757109064E-02,5.68038705163504E-02,5.38407127736344E-02,5.44131990247021E-02,5.61376565327776E-02,5.61376565327776E-02
5.30685333447109E-02,5.50987707687316E-02,5.30481921201394E-02,5.28107218104357E-02,5.47192575565486E-02,5.47192575565486E-02
5.16440588208319E-02,5.31553047971226E-02,5.22193831640321E-02,5.12469257926322E-02,0.053295712705984,0.053295712705984
5.28492540753955E-02,0.053300633877494,5.20280580035725E-02,5.17305885171138E-02,5.25040329342132E-02,5.25040329342132E-02
5.36426794222124E-02,5.40173376407355E-02,5.26025657852293E-02,5.22957197032976E-02,5.27851863075296E-02,5.27851863075296E-02
5.31197245001058E-02,5.42039148321347E-02,5.29147509196116E-02,5.20376183820967E-02,5.34898498420083E-02,5.34898498420083E-02
5.19097642178975E-02,0.052858744894674,5.07616852394999E-02,5.07179667288612E-02,5.29633441110095E-02,5.29633441110095E-02
5.17490851962161E-02,5.31669991232412E-02,5.11047843806667E-02,5.03264933428758E-02,0.053859856634145,0.053859856634145
5.22053483731969E-02,5.42615181748145E-02,5.27541619319862E-02,0.051023678336891,5.46875703816965E-02,5.46875703816965E-02
5.22292143387122E-02,5.42239857856234E-02,5.29375513554594E-02,5.21484352888576E-02,5.32718449408807E-02,5.32718449408807E-02
5.19751510543659E-02,5.33950214827787E-02,5.23715681818118E-02,5.15275429504038E-02,5.24787193291707E-02,5.24787193291707E-02
5.19420736390491E-02,5.28472181928607E-02,5.21031293913847E-02,5.08481213629013E-02,5.20956110308845E-02,5.20956110308845E-02
5.22010360214776E-02,5.30339493029934E-02,5.24836670904244E-02,5.11621378580697E-02,5.17191000655068E-02,5.17191000655068E-02
5.14318579035268E-02,0.052500001598145,5.18668370447899E-02,5.04382742257285E-02,5.15197831051569E-02,5.15197831051569E-02
5.09170459427871E-02,5.19935996485322E-02,5.09767507175641E-02,5.00396628772884E-02,0.05133704550025,0.05133704550025
5.09906504594756E-02,5.19120161573834E-02,5.04232629371666E-02,5.03242890131006E-02,5.12252176359968E-02,5.12252176359968E-02
5.09334567283173E-02,5.23669639652147E-02,5.08440545394728E-02,5.05543585129943E-02,5.15668083005519E-02,5.15668083005519E-02
5.08992009548528E-02,5.24668786654552E-02,5.10175092594232E-02,5.06316967242962E-02,5.14380342231616E-02,5.14380342231616E-02
5.10476819227544E-02,5.22317321204931E-02,5.07912730599854E-02,5.06037850382019E-02,5.10740779587547E-02,5.10740779587547E-02
5.15196452023785E-02,5.20487443133698E-02,5.04636886006921E-02,5.05976584533626E-02,5.11351451907702E-02,5.11351451907702E-02
5.15855568256046E-02,5.17001766885624E-02,5.04329583642415E-02,0.050341760506435,5.09753205839802E-02,5.09753205839802E-02
5.14956183992784E-02,5.16465738970647E-02,5.08561476419234E-02,5.03041315333288E-02,5.11864637432022E-02,5.11864637432022E-02
0.05152454334946,5.21861459218089E-02,5.15456144327247E-02,5.07405481142005E-02,5.20619024332246E-02,5.20619024332246E-02
5.12663528831657E-02,5.27417050970577E-02,5.11944763249305E-02,5.05679801174551E-02,5.19381897554532E-02,5.19381897554532E-02
5.11292703893345E-02,5.27126471860199E-02,5.07742700942174E-02,5.06327189709381E-02,5.16872491127875E-02,5.16872491127875E-02
5.12787691702088E-02,5.21792889220907E-02,0.050731406149958,5.10194382476359E-02,5.16722609289548E-02,5.16722609289548E-02
5.14901603760851E-02,5.23705080233758E-02,5.04582232638205E-02,5.02438887121002E-02,5.11714617453353E-02,5.11714617453353E-02
5.15841676041394E-02,0.052478878947044,5.09081672718284E-02,5.02494777646799E-02,5.12340460354024E-02,5.12340460354024E-02
5.15979933540187E-02,5.23909504554227E-02,5.15335765557447E-02,5.08124840078295E-02,5.15881822750296E-02,5.15881822750296E-02
5.17159002838648E-02,5.23686718821352E-02,5.08394963698299E-02,5.03980564200779E-02,0.051145741632153,0.051145741632153
